@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

heart-statlog,8,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,22,5,0,81.481481,18.518519,0,0.621849,0.185185,0.430331,37.496174,86.602504,26.75907,5370,-5343.24093,0.991077,198.888889,-197.897812,16.670926,0.617442,62.300096,0.866667,13,0.25,3,0.75,9,0.133333,2,0.8125,0.866667,0.83871,0.623635,0.808333,0.778241,0.814815,0.198148,0.801852,0.185185,0.815025,0.814815,0.813776,0.623635,0.808333,0.754466,0.810659,0.814815,0.004,0,0.015625,0,15.625,0,48781,36075,5619,81.481481,50,?
heart-statlog,8,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,24,3,0,88.888889,11.111111,0,0.773109,0.111111,0.333333,22.497704,67.082011,26.75907,3222,-3195.24093,0.991077,119.333333,-118.342257,20.706184,0.766896,77.380058,0.933333,14,0.166667,2,0.833333,10,0.066667,1,0.875,0.933333,0.903226,0.77533,0.883333,0.853704,0.888889,0.122222,0.877778,0.111111,0.890152,0.888889,0.888266,0.77533,0.883333,0.843902,0.886396,0.888889,0.003,0,0,0,0,0,48781,36075,5619,88.888889,50,?
heart-statlog,8,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,23,4,0,85.185185,14.814815,0,0.709677,0.148148,0.3849,29.996939,77.459635,26.75907,4296,-4269.24093,0.991077,159.111111,-158.120034,18.688555,0.692169,69.840077,0.733333,11,0,0,1,12,0.266667,4,1,0.733333,0.846154,0.74162,0.866667,0.881481,0.851852,0.118519,0.881481,0.148148,0.888889,0.851852,0.851038,0.74162,0.866667,0.823045,0.851648,0.851852,0.003,0.001,0,0,0,0,48781,36075,5619,85.185185,50,?
heart-statlog,8,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,20,7,0,74.074074,25.925926,0,0.461538,0.259259,0.509175,52.494643,102.469465,26.75907,7518,-7491.24093,0.991077,278.444444,-277.453368,12.635669,0.467988,47.220135,0.866667,13,0.416667,5,0.583333,7,0.133333,2,0.722222,0.866667,0.787879,0.474342,0.725,0.7,0.740741,0.290741,0.709259,0.259259,0.746914,0.740741,0.734007,0.474342,0.725,0.67284,0.727273,0.740741,0.003,0,0,0,0,0,48781,36075,5619,74.074074,50,?
heart-statlog,9,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,20,7,0,74.074074,25.925926,0,0.479339,0.259259,0.509175,52.494643,102.469465,26.75907,7518,-7491.24093,0.991077,278.444444,-277.453368,12.635669,0.467988,47.220135,0.733333,11,0.25,3,0.75,9,0.266667,4,0.785714,0.733333,0.758621,0.48067,0.741667,0.724339,0.740741,0.257407,0.742593,0.259259,0.7442,0.740741,0.741456,0.48067,0.741667,0.682562,0.73931,0.740741,0.003,0,0,0,0,0,48781,36075,5619,74.074074,50,?
heart-statlog,9,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,21,6,0,77.777778,22.222222,0,0.55,0.222222,0.471405,44.995409,94.86829,26.75907,6444,-6417.24093,0.991077,238.666667,-237.67559,14.653298,0.542715,54.760116,0.8,12,0.25,3,0.75,9,0.2,3,0.8,0.8,0.8,0.55,0.775,0.751111,0.777778,0.227778,0.772222,0.222222,0.777778,0.777778,0.777778,0.55,0.775,0.716667,0.775,0.777778,0.003,0,0.015625,0,15.625,0,48781,36075,5619,77.777778,50,?
heart-statlog,9,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,23,4,0,85.185185,14.814815,0,0.689655,0.148148,0.3849,29.996939,77.459635,26.75907,4296,-4269.24093,0.991077,159.111111,-158.120034,18.688555,0.692169,69.840077,1,15,0.333333,4,0.666667,8,0,0,0.789474,1,0.882353,0.725476,0.833333,0.789474,0.851852,0.185185,0.814815,0.148148,0.883041,0.851852,0.845752,0.725476,0.833333,0.800736,0.841176,0.851852,0.003,0,0,0,0,0,48781,36075,5619,85.185185,50,?
heart-statlog,9,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,24,3,0,88.888889,11.111111,0,0.773109,0.111111,0.333333,22.497704,67.082011,26.75907,3222,-3195.24093,0.991077,119.333333,-118.342257,20.706184,0.766896,77.380058,0.933333,14,0.166667,2,0.833333,10,0.066667,1,0.875,0.933333,0.903226,0.77533,0.883333,0.853704,0.888889,0.122222,0.877778,0.111111,0.890152,0.888889,0.888266,0.77533,0.883333,0.843902,0.886396,0.888889,0.003,0.001,0,0,0,0,48781,36075,5619,88.888889,50,?
heart-statlog,9,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,15,12,0,55.555556,44.444444,0,0.1,0.444444,0.666667,89.990817,134.164023,26.75907,12888,-12861.24093,0.991077,477.333333,-476.342257,2.547525,0.094353,9.520231,0.6,9,0.5,6,0.5,6,0.4,6,0.6,0.6,0.6,0.1,0.55,0.582222,0.555556,0.455556,0.544444,0.444444,0.555556,0.555556,0.555556,0.1,0.55,0.533333,0.55,0.555556,0.002,0.001,0,0,0,0,48781,36075,5619,55.555556,50,?
heart-statlog,9,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,23,4,0,85.185185,14.814815,0,0.694915,0.148148,0.3849,29.996939,77.459635,26.75907,4296,-4269.24093,0.991077,159.111111,-158.120034,18.688555,0.692169,69.840077,0.933333,14,0.25,3,0.75,9,0.066667,1,0.823529,0.933333,0.875,0.703144,0.841667,0.805664,0.851852,0.168519,0.831481,0.148148,0.857516,0.851852,0.849747,0.703144,0.841667,0.796974,0.846591,0.851852,0.003,0,0.015625,0,15.625,0,48781,36075,5619,85.185185,50,?
heart-statlog,9,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,25,2,0,92.592593,7.407407,0,0.847458,0.074074,0.272166,14.99847,54.772233,26.75907,2148,-2121.24093,0.991077,79.555556,-78.564479,22.723812,0.841623,84.920039,1,15,0.166667,2,0.833333,10,0,0,0.882353,1,0.9375,0.857493,0.916667,0.882353,0.925926,0.092593,0.907407,0.074074,0.934641,0.925926,0.924874,0.857493,0.916667,0.893488,0.923295,0.925926,0.003,0,0,0,0,0,48781,36075,5619,92.592593,50,?
heart-statlog,9,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,23,4,0,85.185185,14.814815,0,0.694915,0.148148,0.3849,29.996939,77.459635,26.75907,4296,-4269.24093,0.991077,159.111111,-158.120034,18.688555,0.692169,69.840077,0.933333,14,0.25,3,0.75,9,0.066667,1,0.823529,0.933333,0.875,0.703144,0.841667,0.805664,0.851852,0.168519,0.831481,0.148148,0.857516,0.851852,0.849747,0.703144,0.841667,0.796974,0.846591,0.851852,0.002,0,0,0,0,0,48781,36075,5619,85.185185,50,?
heart-statlog,9,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,22,5,0,81.481481,18.518519,0,0.628099,0.185185,0.430331,37.496174,86.602504,26.75907,5370,-5343.24093,0.991077,198.888889,-197.897812,16.670926,0.617442,62.300096,0.8,12,0.166667,2,0.833333,10,0.2,3,0.857143,0.8,0.827586,0.629844,0.816667,0.796825,0.814815,0.181481,0.818519,0.185185,0.818071,0.814815,0.815326,0.629844,0.816667,0.760503,0.813793,0.814815,0.003,0,0,0,0,0,48781,36075,5619,81.481481,50,?
heart-statlog,9,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,22,5,0,81.481481,18.518519,0,0.628099,0.185185,0.430331,37.496174,86.602504,26.75907,5370,-5343.24093,0.991077,198.888889,-197.897812,16.670926,0.617442,62.300096,0.8,12,0.166667,2,0.833333,10,0.2,3,0.857143,0.8,0.827586,0.629844,0.816667,0.796825,0.814815,0.181481,0.818519,0.185185,0.818071,0.814815,0.815326,0.629844,0.816667,0.760503,0.813793,0.814815,0.003,0,0,0,0,0,48781,36075,5619,81.481481,50,?
heart-statlog,10,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,19,8,0,70.37037,29.62963,0,0.37931,0.296296,0.544331,59.993878,109.544466,26.75907,8592,-8565.24093,0.991077,318.222222,-317.231146,10.61804,0.393261,39.680154,0.866667,13,0.5,6,0.5,6,0.133333,2,0.684211,0.866667,0.764706,0.399012,0.683333,0.667057,0.703704,0.337037,0.662963,0.296296,0.71345,0.703704,0.691503,0.399012,0.683333,0.636019,0.682353,0.703704,0.003,0,0.015625,0,15.625,0,48781,36075,5619,70.37037,50,?
heart-statlog,10,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,21,6,0,77.777778,22.222222,0,0.557377,0.222222,0.471405,44.995409,94.86829,26.75907,6444,-6417.24093,0.991077,238.666667,-237.67559,14.653298,0.542715,54.760116,0.733333,11,0.166667,2,0.833333,10,0.266667,4,0.846154,0.733333,0.785714,0.563545,0.783333,0.768661,0.777778,0.211111,0.788889,0.222222,0.787546,0.777778,0.778388,0.563545,0.783333,0.724506,0.777473,0.777778,0.003,0,0,0,0,0,48781,36075,5619,77.777778,50,?
heart-statlog,10,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,23,4,0,85.185185,14.814815,0,0.7,0.148148,0.3849,29.996939,77.459635,26.75907,4296,-4269.24093,0.991077,159.111111,-158.120034,18.688555,0.692169,69.840077,0.866667,13,0.166667,2,0.833333,10,0.133333,2,0.866667,0.866667,0.866667,0.7,0.85,0.825185,0.851852,0.151852,0.848148,0.148148,0.851852,0.851852,0.851852,0.7,0.85,0.8,0.85,0.851852,0.003,0,0,0,0,0,48781,36075,5619,85.185185,50,?
heart-statlog,10,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,21,6,0,77.777778,22.222222,0,0.542373,0.222222,0.471405,44.995409,94.86829,26.75907,6444,-6417.24093,0.991077,238.666667,-237.67559,14.653298,0.542715,54.760116,0.866667,13,0.333333,4,0.666667,8,0.133333,2,0.764706,0.866667,0.8125,0.548795,0.766667,0.736819,0.777778,0.244444,0.755556,0.222222,0.780392,0.777778,0.774621,0.548795,0.766667,0.712225,0.769886,0.777778,0.003,0,0,0,0,0,48781,36075,5619,77.777778,50,?
heart-statlog,10,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,24,3,0,88.888889,11.111111,0,0.780488,0.111111,0.333333,22.497704,67.082011,26.75907,3222,-3195.24093,0.991077,119.333333,-118.342257,20.706184,0.766896,77.380058,0.8,12,0,0,1,12,0.2,3,1,0.8,0.888889,0.8,0.9,0.911111,0.888889,0.088889,0.911111,0.111111,0.911111,0.888889,0.888889,0.8,0.9,0.861728,0.888889,0.888889,0.003,0,0,0,0,0,48781,36075,5619,88.888889,50,?
heart-statlog,10,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,22,5,0,81.481481,18.518519,0,0.621849,0.185185,0.430331,37.496174,86.602504,26.75907,5370,-5343.24093,0.991077,198.888889,-197.897812,16.670926,0.617442,62.300096,0.866667,13,0.25,3,0.75,9,0.133333,2,0.8125,0.866667,0.83871,0.623635,0.808333,0.778241,0.814815,0.198148,0.801852,0.185185,0.815025,0.814815,0.813776,0.623635,0.808333,0.754466,0.810659,0.814815,0.003,0,0,0,0,0,48781,36075,5619,81.481481,50,?
heart-statlog,10,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,22,5,0,81.481481,18.518519,0,0.628099,0.185185,0.430331,37.496174,86.602504,26.75907,5370,-5343.24093,0.991077,198.888889,-197.897812,16.670926,0.617442,62.300096,0.8,12,0.166667,2,0.833333,10,0.2,3,0.857143,0.8,0.827586,0.629844,0.816667,0.796825,0.814815,0.181481,0.818519,0.185185,0.818071,0.814815,0.815326,0.629844,0.816667,0.760503,0.813793,0.814815,0.003,0,0,0,0,0,48781,36075,5619,81.481481,50,?
heart-statlog,10,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,23,4,0,85.185185,14.814815,0,0.7,0.148148,0.3849,29.996939,77.459635,26.75907,4296,-4269.24093,0.991077,159.111111,-158.120034,18.688555,0.692169,69.840077,0.866667,13,0.166667,2,0.833333,10,0.133333,2,0.866667,0.866667,0.866667,0.7,0.85,0.825185,0.851852,0.151852,0.848148,0.148148,0.851852,0.851852,0.851852,0.7,0.85,0.8,0.85,0.851852,0.003,0,0,0,0,0,48781,36075,5619,85.185185,50,?
heart-statlog,10,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,17,10,0,62.962963,37.037037,0,0.224138,0.37037,0.608581,74.992348,122.474436,26.75907,10740,-10713.24093,0.991077,397.777778,-396.786701,6.582783,0.243807,24.600193,0.8,12,0.583333,7,0.416667,5,0.2,3,0.631579,0.8,0.705882,0.23578,0.608333,0.616374,0.62963,0.412963,0.587037,0.37037,0.628655,0.62963,0.614379,0.23578,0.608333,0.573397,0.602941,0.62963,0.003,0,0,0,0,0,48781,36075,5619,62.962963,50,?
heart-statlog,10,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,243,27,23,4,0,85.185185,14.814815,0,0.7,0.148148,0.3849,29.996939,77.459635,26.75907,4296,-4269.24093,0.991077,159.111111,-158.120034,18.688555,0.692169,69.840077,0.866667,13,0.166667,2,0.833333,10,0.133333,2,0.866667,0.866667,0.866667,0.7,0.85,0.825185,0.851852,0.151852,0.848148,0.148148,0.851852,0.851852,0.851852,0.7,0.85,0.8,0.85,0.851852,0.003,0,0.015625,0,15.625,0,48781,36075,5619,85.185185,50,?
ionosphere,1,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,315,36,33,3,0,91.666667,8.333333,0,0.816327,0.083333,0.288675,18.076411,60.099962,33.969909,3222,-3188.030091,0.943609,89.5,-88.556391,27.614552,0.767071,81.291217,0.846154,11,0.043478,1,0.956522,22,0.153846,2,0.916667,0.846154,0.88,0.817861,0.901338,0.831197,0.916667,0.113991,0.886009,0.083333,0.916667,0.916667,0.915887,0.817861,0.901338,0.878086,0.908085,0.916667,0.006,0,0,0,0,0,115590,99923,13712,91.666667,50,?
ionosphere,1,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,34,1,0,97.142857,2.857143,0,0.937833,0.028571,0.169031,6.162791,34.969979,33.329976,1074,-1040.670024,0.952285,30.685714,-29.733429,31.209525,0.891701,93.638008,0.923077,12,0,0,1,22,0.076923,1,1,0.923077,0.96,0.939651,0.961538,0.951648,0.971429,0.048352,0.951648,0.028571,0.972671,0.971429,0.971175,0.939651,0.961538,0.954712,0.968889,0.971429,0.005,0.001,0.015625,0,15.625,0,115932,100232,13403,97.142857,50,?
ionosphere,1,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,33,2,0,94.285714,5.714286,0,0.877622,0.057143,0.239046,12.325581,49.455019,33.329976,2148,-2114.670024,0.952285,61.371429,-60.419144,29.089075,0.831116,87.276015,0.923077,12,0.045455,1,0.954545,21,0.076923,1,0.923077,0.923077,0.923077,0.877622,0.938811,0.880642,0.942857,0.065235,0.934765,0.057143,0.942857,0.942857,0.942857,0.877622,0.938811,0.917782,0.938811,0.942857,0.006,0.001,0,0,0,0,115932,100232,13403,94.285714,50,?
ionosphere,1,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,34,1,0,97.142857,2.857143,0,0.937833,0.028571,0.169031,6.162791,34.969979,33.329976,1074,-1040.670024,0.952285,30.685714,-29.733429,31.209525,0.891701,93.638008,0.923077,12,0,0,1,22,0.076923,1,1,0.923077,0.96,0.939651,0.961538,0.951648,0.971429,0.048352,0.951648,0.028571,0.972671,0.971429,0.971175,0.939651,0.961538,0.954712,0.968889,0.971429,0.005,0.001,0,0,0,0,115932,100232,13403,97.142857,50,?
ionosphere,1,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,32,3,0,91.428571,8.571429,0,0.819277,0.085714,0.29277,18.488372,60.56978,33.329976,3222,-3188.670024,0.952285,92.057143,-91.104858,26.968624,0.770532,80.914023,0.923077,12,0.090909,2,0.909091,20,0.076923,1,0.857143,0.923077,0.888889,0.820768,0.916084,0.81978,0.914286,0.082118,0.917882,0.085714,0.917007,0.914286,0.914876,0.820768,0.916084,0.884626,0.909561,0.914286,0.005,0.001,0.015625,0,15.625,0,115932,100232,13403,91.428571,50,?
ionosphere,1,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,32,3,0,91.428571,8.571429,0,0.824708,0.085714,0.29277,18.488372,60.56978,33.329976,3222,-3188.670024,0.952285,92.057143,-91.104858,26.968624,0.770532,80.914023,1,13,0.136364,3,0.863636,19,0,0,0.8125,1,0.896552,0.837678,0.931818,0.8125,0.914286,0.050649,0.949351,0.085714,0.930357,0.914286,0.915583,0.837678,0.931818,0.89852,0.91169,0.914286,0.005,0.001,0,0,0,0,115932,100232,13403,91.428571,50,?
ionosphere,1,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,34,1,0,97.142857,2.857143,0,0.935305,0.028571,0.169031,6.258611,35.582782,32.502297,1074,-1041.497703,0.928637,30.685714,-29.757077,30.387357,0.86821,93.492952,0.916667,11,0,0,1,23,0.083333,1,1,0.916667,0.956522,0.937268,0.958333,0.945238,0.971429,0.054762,0.945238,0.028571,0.972619,0.971429,0.971111,0.937268,0.958333,0.953844,0.967623,0.971429,0.005,0.001,0.015625,0,15.625,0,115932,100232,13403,97.142857,50,?
ionosphere,1,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,33,2,0,94.285714,5.714286,0,0.873188,0.057143,0.239046,12.517221,50.321653,32.502297,2148,-2115.497703,0.928637,61.371429,-60.442792,28.272417,0.807783,86.985905,0.916667,11,0.043478,1,0.956522,22,0.083333,1,0.916667,0.916667,0.916667,0.873188,0.936594,0.868849,0.942857,0.069669,0.930331,0.057143,0.942857,0.942857,0.942857,0.873188,0.936594,0.917909,0.936594,0.942857,0.005,0.001,0,0,0,0,115932,100232,13403,94.285714,50,?
ionosphere,1,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,34,1,0,97.142857,2.857143,0,0.935305,0.028571,0.169031,6.258611,35.582782,32.502297,1074,-1041.497703,0.928637,30.685714,-29.757077,30.387357,0.86821,93.492952,0.916667,11,0,0,1,23,0.083333,1,1,0.916667,0.956522,0.937268,0.958333,0.945238,0.971429,0.054762,0.945238,0.028571,0.972619,0.971429,0.971111,0.937268,0.958333,0.953844,0.967623,0.971429,0.005,0,0,0,0,0,115932,100232,13403,97.142857,50,?
